Trial,CenterReward,HoldTime,Atten,Pitch,Response,Correct,Mask,LeftTemperature,RightTemperature,fNum,method,sessionDate,rxnTime,vowel,vowel_level,SNR,meanTemp,treatment
34,0,651,-9.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.9311,u,69.5,-0.5,37.0,False
36,0,551,-3.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.2344,u,63.5,-6.5,37.0,False
39,0,1001,2.5,200,1,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.191,e,57.5,-12.5,37.0,False
45,0,851,2.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.004,u,57.5,-12.5,37.0,False
46,0,701,-9.5,200,0,0,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.9385,e,69.5,-0.5,37.0,False
48,0,551,-9.5,200,0,0,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.6184,e,69.5,-0.5,37.0,False
52,0,951,-3.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.8001,u,63.5,-6.5,37.0,False
53,0,901,2.5,200,0,0,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.7039,e,57.5,-12.5,37.0,False
55,0,901,2.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.302,u,57.5,-12.5,37.0,False
56,0,951,-3.5,200,0,0,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.1223,e,63.5,-6.5,37.0,False
58,0,651,-9.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.8775,u,69.5,-0.5,37.0,False
67,0,551,2.5,200,1,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,4.1128,e,57.5,-12.5,37.0,False
70,0,951,-3.5,200,1,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,6.5351,e,63.5,-6.5,37.0,False
72,0,601,-9.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.6105,u,69.5,-0.5,37.0,False
73,0,551,-3.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.1462,u,63.5,-6.5,37.0,False
75,0,901,2.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.0414,u,57.5,-12.5,37.0,False
79,0,501,-9.5,200,0,0,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.2822,e,69.5,-0.5,37.0,False
81,0,851,2.5,200,1,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.5897,e,57.5,-12.5,37.0,False
82,0,551,2.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.8786,u,57.5,-12.5,37.0,False
83,0,901,-3.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.4777,u,63.5,-6.5,37.0,False
86,0,651,-9.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.5729,u,69.5,-0.5,37.0,False
88,0,501,-9.5,200,1,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.543,e,69.5,-0.5,37.0,False
90,0,1001,-3.5,200,0,0,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.8651,e,63.5,-6.5,37.0,False
94,0,751,-3.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.7861,u,63.5,-6.5,37.0,False
96,0,801,2.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.1431,u,57.5,-12.5,37.0,False
97,1,1001,-3.5,200,1,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,5.6388,e,63.5,-6.5,37.0,False
102,0,601,-9.5,200,0,0,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.0697,e,69.5,-0.5,37.0,False
104,0,901,-9.5,200,0,1,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.6152,u,69.5,-0.5,37.0,False
105,0,951,2.5,200,0,0,Clean,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.9028,e,57.5,-12.5,37.0,False
18,0,751,-3.5,200,0,0,Clean,18.0390599999428,17.0,1509,cool,2015-11-24 16:53:00,1.8239,e,63.5,-6.5,17.5195299999714,True
21,0,851,-9.5,200,1,1,Clean,16.1604800000191,15.0,1509,cool,2015-11-24 16:53:00,1.4125,e,69.5,-0.5,15.58024000000955,True
24,0,651,-9.5,200,0,1,Clean,14.0,13.0,1509,cool,2015-11-24 16:53:00,1.3439,u,69.5,-0.5,13.5,True
52,0,601,-9.5,200,0,1,Clean,9.0,8.0,1509,cool,2015-11-24 16:53:00,2.5779,u,69.5,-0.5,8.5,True
57,0,651,2.5,200,0,1,Clean,9.0,7.0,1509,cool,2015-11-24 16:53:00,1.3002,u,57.5,-12.5,8.0,True
61,0,551,-9.5,200,1,1,Clean,9.0,8.0,1509,cool,2015-11-24 16:53:00,2.1063,e,69.5,-0.5,8.5,True
65,0,751,-3.5,200,1,1,Clean,8.0,8.0,1509,cool,2015-11-24 16:53:00,3.5597,e,63.5,-6.5,8.0,True
67,0,501,2.5,200,0,0,Clean,8.0,7.0,1509,cool,2015-11-24 16:53:00,1.5909,e,57.5,-12.5,7.5,True
91,0,701,-3.5,200,0,1,Clean,9.0,7.0,1509,cool,2015-11-24 16:53:00,1.4527,u,63.5,-6.5,8.0,True
96,1,951,-9.5,200,0,1,Clean,9.0,8.0,1509,cool,2015-11-24 16:53:00,1.0157,u,69.5,-0.5,8.5,True
102,0,801,2.5,200,1,0,Clean,9.0,8.0,1509,cool,2015-11-24 16:53:00,3.1046,u,57.5,-12.5,8.5,True
118,0,851,2.5,200,0,0,Clean,9.0,8.0,1509,cool,2015-11-24 16:53:00,1.8786,e,57.5,-12.5,8.5,True
1,0,701,2.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.8627,e,57.5,-12.5,37.0,False
4,0,901,-3.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.9351,e,63.5,-6.5,37.0,False
5,0,1001,2.5,200,1,0,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.9065,u,57.5,-12.5,37.0,False
8,0,951,-3.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.0201,u,63.5,-6.5,37.0,False
12,1,601,-9.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,8.9599,u,69.5,-0.5,37.0,False
13,0,551,-9.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,3.9949,e,69.5,-0.5,37.0,False
17,0,801,-9.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.3929,u,69.5,-0.5,37.0,False
18,0,651,2.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.5093,u,57.5,-12.5,37.0,False
24,0,601,2.5,200,0,0,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.0138,e,57.5,-12.5,37.0,False
28,0,701,-3.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.822,u,63.5,-6.5,37.0,False
29,0,1001,-3.5,200,0,0,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.0917,e,63.5,-6.5,37.0,False
32,0,601,-9.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.6932,e,69.5,-0.5,37.0,False
35,0,901,-3.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.2552,e,63.5,-6.5,37.0,False
37,0,751,2.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.2814,e,57.5,-12.5,37.0,False
38,0,501,-9.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.6995,e,69.5,-0.5,37.0,False
40,0,601,-3.5,200,1,0,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.6802,u,63.5,-6.5,37.0,False
42,0,651,-9.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.1484,u,69.5,-0.5,37.0,False
43,1,801,2.5,200,1,0,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.5594,u,57.5,-12.5,37.0,False
51,0,751,2.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.9419,e,57.5,-12.5,37.0,False
59,0,501,2.5,200,1,0,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.7193,u,57.5,-12.5,37.0,False
62,0,751,-9.5,200,0,0,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.1346,e,69.5,-0.5,37.0,False
64,0,601,-3.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.0028,e,63.5,-6.5,37.0,False
65,0,701,-3.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.6629,u,63.5,-6.5,37.0,False
66,1,851,-9.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,0.9301,u,69.5,-0.5,37.0,False
68,0,801,-3.5,200,1,0,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,3.796,u,63.5,-6.5,37.0,False
71,0,801,-9.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.8156,e,69.5,-0.5,37.0,False
74,0,751,-9.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.0084,u,69.5,-0.5,37.0,False
76,0,651,2.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.1252,e,57.5,-12.5,37.0,False
77,0,851,-3.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.1891,e,63.5,-6.5,37.0,False
78,0,1001,2.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.182,u,57.5,-12.5,37.0,False
84,1,801,-9.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.4694,e,69.5,-0.5,37.0,False
85,0,951,-9.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.0061,u,69.5,-0.5,37.0,False
87,1,601,2.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,4.3611,u,57.5,-12.5,37.0,False
89,0,701,-3.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.2938,u,63.5,-6.5,37.0,False
92,0,551,-3.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.7278,e,63.5,-6.5,37.0,False
93,1,951,2.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,5.174,e,57.5,-12.5,37.0,False
95,0,851,-3.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.1846,e,63.5,-6.5,37.0,False
98,0,501,-9.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,1.3333,u,69.5,-0.5,37.0,False
99,0,651,2.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.4637,e,57.5,-12.5,37.0,False
100,0,701,-9.5,200,1,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.1366,e,69.5,-0.5,37.0,False
101,0,601,2.5,200,0,1,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,2.3398,u,57.5,-12.5,37.0,False
107,0,551,-3.5,200,1,0,Restricted,37.0,37.0,1509,cool,2015-11-24 08:48:00,7.8554,u,63.5,-6.5,37.0,False
27,0,801,-9.5,200,1,0,Restricted,13.0,12.0,1509,cool,2015-11-24 16:53:00,1.9243,u,69.5,-0.5,12.5,True
33,0,501,-3.5,200,1,0,Restricted,11.0,10.0,1509,cool,2015-11-24 16:53:00,1.762,u,63.5,-6.5,10.5,True
42,0,901,-3.5,200,1,1,Restricted,9.0,9.0,1509,cool,2015-11-24 16:53:00,4.092,e,63.5,-6.5,9.0,True
43,0,701,-9.5,200,0,0,Restricted,9.0,9.0,1509,cool,2015-11-24 16:53:00,1.5977,e,69.5,-0.5,9.0,True
50,0,501,-9.5,200,0,0,Restricted,9.0,8.0,1509,cool,2015-11-24 16:53:00,2.218,e,69.5,-0.5,8.5,True
62,0,851,-9.5,200,0,1,Restricted,9.0,8.0,1509,cool,2015-11-24 16:53:00,1.3307,u,69.5,-0.5,8.5,True
66,0,801,2.5,200,1,1,Restricted,8.0,7.14248000001907,1509,cool,2015-11-24 16:53:00,4.4505,e,57.5,-12.5,7.571240000009535,True
77,0,601,2.5,200,1,0,Restricted,8.0,7.0,1509,cool,2015-11-24 16:53:00,1.2007,u,57.5,-12.5,7.5,True
83,0,901,-3.5,200,0,1,Restricted,8.0,8.0,1509,cool,2015-11-24 16:53:00,0.9227,u,63.5,-6.5,8.0,True
84,0,501,-3.5,200,1,1,Restricted,8.0,8.0,1509,cool,2015-11-24 16:53:00,2.2018,e,63.5,-6.5,8.0,True
99,0,701,-9.5,200,0,1,Restricted,9.0,8.0,1509,cool,2015-11-24 16:53:00,0.6979,u,69.5,-0.5,8.5,True
110,0,751,-3.5,200,0,1,Restricted,9.0,8.0,1509,cool,2015-11-24 16:53:00,1.7629,u,63.5,-6.5,8.5,True
111,0,551,-3.5,200,1,1,Restricted,9.0,8.0,1509,cool,2015-11-24 16:53:00,0.5972,e,63.5,-6.5,8.5,True
113,0,801,2.5,200,1,0,Restricted,9.0,8.0,1509,cool,2015-11-24 16:53:00,4.604,u,57.5,-12.5,8.5,True
1,0,851,8.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3994,e,51.5,-18.5,37.0,False
2,0,751,8.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,0.823,u,51.5,-18.5,37.0,False
3,1,901,14.5,200,1,0,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,4.2262,u,45.5,-24.5,37.0,False
5,0,801,-0.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.0446,u,60.5,-9.5,37.0,False
6,0,651,11.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3898,u,48.5,-21.5,37.0,False
12,0,1001,14.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,0.9034,e,45.5,-24.5,37.0,False
15,0,951,5.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,0.7796,e,54.5,-15.5,37.0,False
20,0,651,-0.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,3.6716,e,60.5,-9.5,37.0,False
27,1,751,5.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,4.3983,u,54.5,-15.5,37.0,False
29,0,601,2.5,200,0,0,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3548,e,57.5,-12.5,37.0,False
31,1,851,2.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,3.7722,u,57.5,-12.5,37.0,False
32,0,751,11.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.7275,e,48.5,-21.5,37.0,False
33,0,551,2.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.4292,u,57.5,-12.5,37.0,False
34,0,701,-0.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3952,u,60.5,-9.5,37.0,False
40,0,951,-0.5,200,0,0,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3479,e,60.5,-9.5,37.0,False
48,0,651,11.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.2234,u,48.5,-21.5,37.0,False
49,0,851,5.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,0.6018,u,54.5,-15.5,37.0,False
50,1,551,11.5,200,0,0,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,3.1113,e,48.5,-21.5,37.0,False
52,0,751,14.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.9231,e,45.5,-24.5,37.0,False
55,0,1001,5.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3681,e,54.5,-15.5,37.0,False
56,0,651,14.5,200,1,0,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.7093,u,45.5,-24.5,37.0,False
58,0,951,8.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.0039,e,51.5,-18.5,37.0,False
61,0,851,8.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,0.8613,u,51.5,-18.5,37.0,False
64,0,551,2.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3501,e,57.5,-12.5,37.0,False
65,0,901,14.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3549,e,45.5,-24.5,37.0,False
66,0,751,8.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.9114,e,51.5,-18.5,37.0,False
70,0,901,11.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.2911,e,48.5,-21.5,37.0,False
72,0,551,5.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.0371,u,54.5,-15.5,37.0,False
73,0,751,2.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,0.6691,u,57.5,-12.5,37.0,False
74,0,701,5.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.0885,e,54.5,-15.5,37.0,False
77,0,1001,11.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,0.6023,u,48.5,-21.5,37.0,False
83,0,601,8.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.6388,u,51.5,-18.5,37.0,False
84,0,501,-0.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.6121,e,60.5,-9.5,37.0,False
91,0,1001,14.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,0.9856,u,45.5,-24.5,37.0,False
92,0,551,2.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.4254,e,57.5,-12.5,37.0,False
93,0,851,-0.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3497,u,60.5,-9.5,37.0,False
95,0,1001,2.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.5086,e,57.5,-12.5,37.0,False
103,0,501,11.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.567,e,48.5,-21.5,37.0,False
104,0,701,8.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.1396,u,51.5,-18.5,37.0,False
105,0,801,14.5,200,1,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.2302,e,45.5,-24.5,37.0,False
106,0,601,5.5,200,0,1,Clean,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.9305,u,54.5,-15.5,37.0,False
30,1,701,5.5,200,0,1,Clean,17.0,17.0,1509,cool,2016-01-27 16:43:00,3.8525,u,54.5,-15.5,17.0,True
31,0,851,-0.5,200,1,1,Clean,16.4787399999619,16.4787399999619,1509,cool,2016-01-27 16:43:00,1.5171,e,60.5,-9.5,16.4787399999619,True
33,0,551,14.5,200,0,1,Clean,16.0,16.0,1509,cool,2016-01-27 16:43:00,1.9798,u,45.5,-24.5,16.0,True
34,0,901,-0.5,200,1,0,Clean,16.0,16.0,1509,cool,2016-01-27 16:43:00,1.3057,u,60.5,-9.5,16.0,True
37,0,751,11.5,200,1,1,Clean,15.0,15.0,1509,cool,2016-01-27 16:43:00,1.5515,e,48.5,-21.5,15.0,True
38,0,601,14.5,200,1,1,Clean,15.0,15.0,1509,cool,2016-01-27 16:43:00,2.183,e,45.5,-24.5,15.0,True
39,0,501,5.5,200,1,1,Clean,15.0,15.0,1509,cool,2016-01-27 16:43:00,1.7854,e,54.5,-15.5,15.0,True
40,0,1001,8.5,200,1,1,Clean,14.7452399999619,14.7452399999619,1509,cool,2016-01-27 16:43:00,1.9916,e,51.5,-18.5,14.7452399999619,True
42,0,601,-0.5,200,1,1,Clean,14.0,14.0,1509,cool,2016-01-27 16:43:00,1.8334,e,60.5,-9.5,14.0,True
43,0,901,8.5,200,0,1,Clean,13.5584599999428,13.5584599999428,1509,cool,2016-01-27 16:43:00,1.4757,u,51.5,-18.5,13.5584599999428,True
45,0,701,5.5,200,0,1,Clean,13.0,13.0,1509,cool,2016-01-27 16:43:00,2.0051,u,54.5,-15.5,13.0,True
48,0,651,2.5,200,0,1,Clean,12.0,12.0,1509,cool,2016-01-27 16:43:00,1.3467,u,57.5,-12.5,12.0,True
58,0,801,2.5,200,1,1,Clean,11.0,11.0,1509,cool,2016-01-27 16:43:00,1.8858,e,57.5,-12.5,11.0,True
59,0,651,11.5,200,0,1,Clean,11.0,11.0,1509,cool,2016-01-27 16:43:00,2.1245,u,48.5,-21.5,11.0,True
63,0,1001,14.5,200,1,1,Clean,11.0,11.0,1509,cool,2016-01-27 16:43:00,1.9687,e,45.5,-24.5,11.0,True
64,0,851,8.5,200,0,1,Clean,10.7297199999809,10.7297199999809,1509,cool,2016-01-27 16:43:00,1.1239,u,51.5,-18.5,10.7297199999809,True
66,0,501,8.5,200,1,1,Clean,10.0,10.0,1509,cool,2016-01-27 16:43:00,1.5023,e,51.5,-18.5,10.0,True
68,0,801,11.5,200,1,1,Clean,10.0,10.0,1509,cool,2016-01-27 16:43:00,2.707,e,48.5,-21.5,10.0,True
69,0,951,-0.5,200,0,0,Clean,10.0,10.0,1509,cool,2016-01-27 16:43:00,1.5283,e,60.5,-9.5,10.0,True
78,0,1001,2.5,200,0,1,Clean,9.0,9.0,1509,cool,2016-01-27 16:43:00,1.2457,u,57.5,-12.5,9.0,True
82,0,551,2.5,200,0,0,Clean,9.0,9.0,1509,cool,2016-01-27 16:43:00,0.766,e,57.5,-12.5,9.0,True
89,0,1001,14.5,200,0,1,Clean,10.0,10.0,1509,cool,2016-01-27 16:43:00,0.7641,u,45.5,-24.5,10.0,True
7,0,551,5.5,200,0,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.4426,u,54.5,-15.5,37.0,False
8,0,601,-0.5,200,1,0,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3678,u,60.5,-9.5,37.0,False
10,0,951,11.5,200,1,0,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,0.9015,u,48.5,-21.5,37.0,False
13,0,701,2.5,200,1,0,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.2508,u,57.5,-12.5,37.0,False
18,0,551,2.5,200,1,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.1596,e,57.5,-12.5,37.0,False
19,1,601,11.5,200,1,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,4.4541,e,48.5,-21.5,37.0,False
21,0,801,5.5,200,1,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.7382,e,54.5,-15.5,37.0,False
23,0,701,-0.5,200,1,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.5041,e,60.5,-9.5,37.0,False
35,0,501,11.5,200,1,0,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.2815,u,48.5,-21.5,37.0,False
38,0,801,-0.5,200,0,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,0.9025,u,60.5,-9.5,37.0,False
39,0,1001,-0.5,200,1,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,0.7632,e,60.5,-9.5,37.0,False
43,0,951,2.5,200,1,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.9997,e,57.5,-12.5,37.0,False
47,0,901,11.5,200,1,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3971,e,48.5,-21.5,37.0,False
59,0,701,5.5,200,1,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3878,e,54.5,-15.5,37.0,False
60,0,801,2.5,200,0,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.1496,u,57.5,-12.5,37.0,False
63,0,1001,5.5,200,0,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3985,u,54.5,-15.5,37.0,False
67,0,801,2.5,200,0,0,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.3749,e,57.5,-12.5,37.0,False
69,0,951,5.5,200,1,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.5698,e,54.5,-15.5,37.0,False
71,0,851,2.5,200,0,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.2787,u,57.5,-12.5,37.0,False
75,0,651,-0.5,200,1,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.6945,e,60.5,-9.5,37.0,False
80,0,801,5.5,200,1,0,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.1016,u,54.5,-15.5,37.0,False
87,0,651,11.5,200,1,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.39,e,48.5,-21.5,37.0,False
89,0,901,11.5,200,0,1,Restricted,37.0,37.0,1509,cool,2016-01-27 08:22:00,1.4263,u,48.5,-21.5,37.0,False
