Condition,originalFile,Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,SessionDate,LeftTemperature,RightTemperature
Right,4_10_2016 level15_700_Robin 15_3 RCool30,71,0,1487.954,0,4,-30,700,1021,9.0,2,1491.323,0,736607.644865,Aud,2016-10-04 15:03:00,,
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,11,0,366.618,0,4,-30,700,1081,0.0,3,368.66,0,736607.397035,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,12,1,375.334,0,4,-30,700,1081,0.0,4,377.909,1,736607.397142,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,13,0,396.4,0,8,90,700,1181,9.0,8,398.867,1,736607.397384,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,14,0,420.983,0,3,-60,700,1161,0.0,3,422.351,1,736607.397656,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,15,0,436.892,0,3,-60,700,1021,9.0,4,438.594,0,736607.397844,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,16,1,446.471,0,3,-60,700,1021,9.0,4,449.953,0,736607.397976,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,17,1,458.633,0,3,-60,700,1021,9.0,3,460.959,1,736607.398103,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,18,0,480.136,0,6,30,700,1041,0.0,4,487.618,0,736607.398412,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,19,1,494.23,0,6,30,700,1041,0.0,8,502.518,0,736607.398584,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,20,0,507.204,1,7,60,700,1141,0.0,-1,-1.0,0,736607.398812,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,21,0,523.959,0,2,-90,700,1181,4.5,3,527.107,0,736607.398868,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,22,0,534.906,0,6,30,700,1201,4.5,6,538.661,1,736607.399002,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,23,0,556.12,0,2,-90,700,1161,0.0,2,558.028,1,736607.399227,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,24,0,571.607,0,7,60,700,1061,4.5,6,573.541,0,736607.399406,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,25,1,578.763,0,7,60,700,1061,4.5,4,583.352,0,736607.399519,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,26,0,594.894,0,3,-60,700,1081,0.0,3,596.789,1,736607.399674,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,27,0,612.713,1,4,-30,700,1001,0.0,2,622.783,0,736607.399975,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,28,1,628.048,0,4,-30,700,1001,0.0,3,629.792,0,736607.400057,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,29,0,636.434,0,8,90,700,1101,4.5,8,638.583,1,736607.400159,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,30,0,655.026,1,8,90,700,1201,4.5,4,664.435,0,736607.400458,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,31,1,674.181,1,8,90,700,1201,4.5,4,684.61,0,736607.400692,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,32,1,690.0,0,8,90,700,1201,4.5,7,691.774,0,736607.400774,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,33,1,697.099,0,8,90,700,1201,4.5,7,699.75,0,736607.400867,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,34,0,704.449,0,3,-60,700,1001,0.0,3,706.378,1,736607.400943,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,35,0,718.72,0,6,30,700,1101,4.5,4,721.707,0,736607.40112,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,36,1,726.973,0,6,30,700,1101,4.5,4,729.315,0,736607.401209,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,37,0,735.756,0,4,-30,700,1141,0.0,4,737.351,1,736607.401302,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,38,0,745.765,0,4,-30,700,1161,4.5,3,747.318,0,736607.401417,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,39,1,752.581,0,4,-30,700,1161,4.5,2,754.612,0,736607.401502,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,40,0,759.961,0,6,30,700,1061,9.0,2,763.19,0,736607.401601,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,41,1,768.95,1,6,30,700,1061,9.0,2,780.408,0,736607.401799,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,42,1,792.272,0,6,30,700,1061,9.0,4,798.869,0,736607.402014,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,43,0,804.277,0,7,60,700,1021,4.5,8,807.276,0,736607.402111,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,44,1,812.579,0,7,60,700,1021,4.5,2,816.995,0,736607.402224,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,45,1,822.124,0,7,60,700,1021,4.5,2,823.843,0,736607.402303,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,46,0,833.247,0,3,-60,700,1121,0.0,3,834.66,1,736607.402428,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,47,0,845.913,0,6,30,700,1081,0.0,6,847.693,1,736607.402579,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,48,0,855.696,0,2,-90,700,1041,9.0,3,857.562,0,736607.402693,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,49,1,865.063,1,2,-90,700,1041,9.0,2,871.546,1,736607.402855,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,50,0,883.339,1,3,-60,700,1021,4.5,2,889.52,0,736607.403063,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,51,1,895.426,0,3,-60,700,1021,4.5,4,897.123,0,736607.403151,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,52,1,903.928,0,3,-60,700,1021,4.5,3,910.831,1,736607.40331,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,53,0,924.511,0,7,60,700,1181,9.0,6,926.29,0,736607.403488,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,54,1,931.597,0,7,60,700,1181,9.0,8,933.713,0,736607.403575,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,55,1,943.863,0,7,60,700,1181,9.0,6,945.96,0,736607.403716,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,56,1,951.298,0,7,60,700,1181,9.0,3,954.72,0,736607.403817,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,57,0,961.217,0,8,90,700,1001,9.0,7,964.596,0,736607.403931,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,58,1,971.083,0,8,90,700,1001,9.0,3,986.001,0,736607.404179,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,59,0,990.92,0,8,90,700,1061,0.0,6,993.499,0,736607.404266,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,60,1,998.7,0,8,90,700,1061,0.0,7,1001.179,0,736607.404355,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,61,0,1004.131,0,4,-30,700,1161,4.5,3,1006.51,0,736607.404417,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,62,1,1016.263,0,4,-30,700,1161,4.5,4,1017.85,1,736607.404548,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,63,0,1033.787,0,2,-90,700,1201,0.0,3,1035.074,0,736607.404748,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,64,1,1040.425,0,2,-90,700,1201,0.0,2,1042.269,1,736607.404831,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,65,0,1055.885,0,7,60,700,1081,4.5,6,1057.599,0,736607.405008,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,66,1,1062.808,0,7,60,700,1081,4.5,7,1065.585,1,736607.4051,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,67,0,1070.024,0,8,90,700,1121,9.0,8,1072.263,1,736607.405178,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,68,0,1087.83,0,6,30,700,1041,0.0,4,1089.687,0,736607.40538,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,69,1,1096.23,0,6,30,700,1041,0.0,4,1099.527,0,736607.405494,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,70,1,1104.759,0,6,30,700,1041,0.0,4,1107.325,0,736607.405584,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,71,0,1112.568,1,6,30,700,1141,4.5,2,1118.456,0,736607.405713,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,72,1,1134.537,1,6,30,700,1141,4.5,2,1144.114,0,736607.40601,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,73,1,1149.462,0,6,30,700,1141,4.5,3,1151.392,0,736607.406094,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,74,1,1174.619,0,6,30,700,1141,4.5,2,1186.353,0,736607.406499,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,75,1,1191.656,0,6,30,700,1141,4.5,3,1192.85,0,736607.406574,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,76,1,1198.155,0,6,30,700,1141,4.5,8,1200.592,0,736607.406663,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,77,0,1219.501,0,2,-90,700,1081,9.0,3,1221.369,0,736607.406904,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,78,1,1229.297,0,2,-90,700,1081,9.0,-1,-1.0,0,736607.407169,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,79,0,1247.924,0,4,-30,700,1161,4.5,2,1250.033,0,736607.407236,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,80,1,1261.593,1,4,-30,700,1161,4.5,3,1269.962,0,736607.407466,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,81,0,1276.725,1,4,-30,700,1101,4.5,3,1286.238,0,736607.407655,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,82,1,1295.101,0,4,-30,700,1101,4.5,3,1300.65,0,736607.407821,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,83,1,1309.506,0,4,-30,700,1101,4.5,3,1311.704,0,736607.407949,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,84,0,1317.615,0,8,90,700,1041,0.0,8,1319.795,1,736607.408043,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,85,0,1337.89,0,2,-90,700,1021,0.0,2,1339.944,1,736607.408277,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,86,0,1353.571,0,3,-60,700,1141,9.0,3,1355.352,1,736607.408455,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,87,0,1366.214,0,3,-60,700,1001,0.0,2,1367.559,0,736607.408596,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,88,1,1372.711,0,3,-60,700,1001,0.0,2,1376.355,0,736607.408697,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,89,1,1381.528,0,3,-60,700,1001,0.0,3,1383.341,1,736607.408779,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,90,0,1394.254,0,7,60,700,1181,9.0,6,1396.021,0,736607.408925,Aud,2016-10-04 09:25:00,37.0,9.4
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,91,1,1401.449,1,7,60,700,1181,9.0,3,1411.919,0,736607.409109,Aud,2016-10-04 09:25:00,,
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,92,0,1416.481,0,6,30,700,1121,9.0,7,1419.048,0,736607.409192,Aud,2016-10-04 09:25:00,,
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,93,1,1424.329,0,6,30,700,1121,9.0,3,1426.191,0,736607.409274,Aud,2016-10-04 09:25:00,,
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,94,0,1435.763,0,7,60,700,1201,4.5,-1,-1.0,0,736607.409559,Aud,2016-10-04 09:25:00,,
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,95,0,1452.494,0,7,60,700,1081,4.5,2,1459.211,0,736607.409657,Aud,2016-10-04 09:25:00,,
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,96,1,1466.233,0,7,60,700,1081,4.5,8,1468.592,0,736607.409765,Aud,2016-10-04 09:25:00,,
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,97,1,1504.45,0,7,60,700,1081,4.5,3,1510.282,0,736607.410247,Aud,2016-10-04 09:25:00,,
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,98,1,1559.898,0,7,60,700,1081,4.5,-1,-1.0,0,736607.410995,Aud,2016-10-04 09:25:00,,
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,99,0,1612.958,0,3,-60,700,1161,9.0,3,1615.449,1,736607.411465,Aud,2016-10-04 09:25:00,,
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,100,0,1632.172,0,4,-30,700,1141,0.0,4,1633.919,1,736607.411679,Aud,2016-10-04 09:25:00,,
Right,4_10_2016 level15_700_Robin 9_25 RCool_10,101,0,1643.203,0,4,-30,700,1061,9.0,3,1645.456,0,736607.411812,Aud,2016-10-04 09:25:00,,
Right,7_10_2016 level15_700_Robin 8_44 RCool01,1,0,564.285,1,3,-60,700,1061,0.0,4,577.432,0,736610.371225,Aud,2016-10-07 08:44:00,37.0,11.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,2,1,583.041,0,3,-60,700,1061,0.0,4,586.84,0,736610.371335,Aud,2016-10-07 08:44:00,37.0,11.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,3,1,594.858,0,3,-60,700,1061,0.0,4,596.23,0,736610.371444,Aud,2016-10-07 08:44:00,37.0,11.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,4,1,602.532,0,3,-60,700,1061,0.0,4,604.702,0,736610.371541,Aud,2016-10-07 08:44:00,37.0,11.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,5,1,609.891,1,3,-60,700,1061,0.0,-1,-1.0,0,736610.371775,Aud,2016-10-07 08:44:00,37.0,11.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,6,0,626.448,0,8,90,700,1201,9.0,8,628.425,1,736610.371815,Aud,2016-10-07 08:44:00,37.0,11.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,7,0,646.626,0,4,-30,700,1041,9.0,4,648.061,1,736610.372044,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,8,0,659.541,0,3,-60,700,1161,0.0,3,660.768,1,736610.37219,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,9,0,668.243,0,8,90,700,1021,9.0,8,670.468,1,736610.372303,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,10,0,686.877,0,4,-30,700,1001,0.0,4,688.447,1,736610.37251,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,11,0,699.184,0,6,30,700,1181,9.0,3,701.225,0,736610.372658,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,12,1,706.684,0,6,30,700,1181,9.0,4,708.957,0,736610.372748,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,13,1,714.298,0,6,30,700,1181,9.0,4,717.433,0,736610.372845,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,14,1,722.793,0,6,30,700,1181,9.0,8,725.158,0,736610.372936,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,15,1,736.288,0,6,30,700,1181,9.0,3,743.724,0,736610.373151,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,16,1,751.579,0,6,30,700,1181,9.0,7,753.309,0,736610.373261,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,17,1,758.985,0,6,30,700,1181,9.0,4,760.825,0,736610.373348,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,18,1,770.549,0,6,30,700,1181,9.0,4,772.039,0,736610.373478,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,19,1,777.917,0,6,30,700,1181,9.0,3,786.519,0,736610.373646,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,20,1,791.894,0,6,30,700,1181,9.0,-1,-1.0,0,736610.373881,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,21,0,835.291,0,2,-90,700,1141,4.5,7,849.007,0,736610.374368,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,22,1,860.884,0,2,-90,700,1141,4.5,3,862.88,0,736610.37453,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,23,1,868.16,0,2,-90,700,1141,4.5,2,869.916,1,736610.374611,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,24,0,885.803,0,6,30,700,1081,0.0,4,894.913,0,736610.3749,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,25,1,900.125,0,6,30,700,1081,0.0,7,902.242,0,736610.374985,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,26,1,907.553,0,6,30,700,1081,0.0,3,910.189,0,736610.375077,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,27,0,928.787,0,7,60,700,1121,4.5,-1,-1.0,0,736610.375466,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,28,0,949.301,0,7,60,700,1021,4.5,3,958.268,0,736610.375634,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,29,1,1000.144,0,7,60,700,1021,4.5,2,1009.147,0,736610.376222,Aud,2016-10-07 08:44:00,37.0,9.8
Right,7_10_2016 level15_700_Robin 8_44 RCool01,30,0,1013.22,0,2,-90,700,1061,9.0,3,1014.423,0,736610.376283,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,31,1,1020.538,0,2,-90,700,1061,9.0,4,1022.441,0,736610.376376,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,32,0,1038.071,0,6,30,700,1201,0.0,4,1040.167,0,736610.376581,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,33,0,1211.326,1,8,90,700,1141,4.5,-1,-1.0,0,736610.378736,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,34,0,1228.055,0,4,-30,700,1041,0.0,6,1229.742,0,736610.378776,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,35,1,1242.887,0,4,-30,700,1041,0.0,2,1249.755,0,736610.379008,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,36,1,1262.311,0,4,-30,700,1041,0.0,-1,-1.0,0,736610.379325,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,37,0,1281.54,0,4,-30,700,1181,4.5,6,1286.637,0,736610.379434,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,38,1,1294.849,1,4,-30,700,1181,4.5,-1,-1.0,0,736610.379703,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,39,0,1335.577,0,3,-60,700,1121,9.0,2,1344.984,0,736610.380109,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,40,1,1359.271,0,3,-60,700,1121,9.0,3,1360.828,1,736610.380292,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,41,0,1373.138,0,7,60,700,1161,0.0,3,1374.881,0,736610.380455,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,42,1,1380.191,0,7,60,700,1161,0.0,8,1381.845,0,736610.380536,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,43,1,1387.446,0,7,60,700,1161,0.0,2,1389.754,0,736610.380628,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,44,1,1395.101,0,7,60,700,1161,0.0,4,1396.617,0,736610.380706,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,45,1,1429.384,0,7,60,700,1161,0.0,3,1436.835,0,736610.381172,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,46,0,1442.646,0,7,60,700,1001,4.5,8,1445.385,0,736610.381271,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,47,1,1454.532,0,7,60,700,1001,4.5,2,1459.282,0,736610.381432,Aud,2016-10-07 08:44:00,37.0,9.9
Right,7_10_2016 level15_700_Robin 8_44 RCool01,48,0,1467.252,0,2,-90,700,1041,0.0,2,1468.578,1,736610.38154,Aud,2016-10-07 08:44:00,37.0,10.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,49,0,1480.639,0,6,30,700,1141,4.5,4,1481.854,0,736610.381693,Aud,2016-10-07 08:44:00,37.0,10.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,50,1,1487.162,0,6,30,700,1141,4.5,7,1489.346,0,736610.381781,Aud,2016-10-07 08:44:00,37.0,10.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,51,1,1494.675,0,6,30,700,1141,4.5,7,1496.895,0,736610.381868,Aud,2016-10-07 08:44:00,37.0,10.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,52,1,1507.423,0,6,30,700,1141,4.5,2,1519.058,0,736610.382125,Aud,2016-10-07 08:44:00,37.0,10.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,53,0,1527.497,0,8,90,700,1061,4.5,4,1537.623,0,736610.382339,Aud,2016-10-07 08:44:00,37.0,10.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,54,1,1553.346,0,8,90,700,1061,4.5,-1,-1.0,0,736610.382695,Aud,2016-10-07 08:44:00,37.0,10.0
Right,7_10_2016 level15_700_Robin 8_44 RCool01,55,0,1582.039,0,4,-30,700,1121,0.0,-1,-1.0,0,736610.383027,Aud,2016-10-07 08:44:00,,
Control,12_10_2016 level15_700_Robin 14_27 log,1,0,5.338,0,6,30,700,1061,9.0,7,7.299,0,736615.602177,Aud,2016-10-12 14:27:00,,
Control,12_10_2016 level15_700_Robin 14_27 log,2,1,13.035,0,6,30,700,1061,9.0,6,14.502,1,736615.60226,Aud,2016-10-12 14:27:00,,
Control,12_10_2016 level15_700_Robin 14_27 log,3,0,28.042,0,6,30,700,1121,4.5,6,29.149,1,736615.602429,Aud,2016-10-12 14:27:00,,
Control,12_10_2016 level15_700_Robin 14_27 log,4,0,41.397,0,3,-60,700,1161,0.0,4,42.83,0,736615.602588,Aud,2016-10-12 14:27:00,,
Control,12_10_2016 level15_700_Robin 14_27 log,5,1,48.118,0,3,-60,700,1161,0.0,4,49.368,0,736615.602663,Aud,2016-10-12 14:27:00,,
