Condition,originalFile,Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,SessionDate,LeftTemperature,RightTemperature,fNum,ResponseAngle,Spkr_Rad,spkr_hemifield,resp_hemifield,LatCorrect,Error
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,109,0,2363.444,0,6,-30,700,1021,4.5,2,2377.671,0,736629.459497,Aud,2016-10-26 10:22:00,,,1509,90,-0.5235987755982988,L,R,0,120
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,85,0,1620.175,0,6,-30,700,1161,4.5,7,1621.797,0,736628.371028,Aud,2016-10-25 08:27:00,9.2,36.0,1509,-60,-0.5235987755982988,L,L,1,30
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,85,0,1620.175,0,6,-30,700,1161,4.5,7,1621.797,0,736628.371028,Aud,2016-10-25 08:27:00,9.2,36.0,1509,-60,-0.5235987755982988,L,L,1,30
Left,12_10_2016 level15_700_Robin 10_3 Left,10,0,432.958,0,6,-30,700,1201,4.5,7,434.694,0,736615.424156,Aud,2016-10-12 10:03:00,11.0,37.0,1509,-60,-0.5235987755982988,L,L,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,24,0,1414.393,0,6,-30,700,1061,9.0,7,1416.051,0,736626.681365,Aud,2016-10-23 15:57:00,9.0,36.0,1509,-60,-0.5235987755982988,L,L,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,24,0,1414.393,0,6,-30,700,1061,9.0,7,1416.051,0,736626.681365,Aud,2016-10-23 15:57:00,9.0,36.0,1509,-60,-0.5235987755982988,L,L,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,24,0,1414.393,0,6,-30,700,1061,9.0,7,1416.051,0,736626.681365,Aud,2016-10-23 15:57:00,9.0,36.0,1509,-60,-0.5235987755982988,L,L,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,24,0,1414.393,0,6,-30,700,1061,9.0,7,1416.051,0,736626.681365,Aud,2016-10-23 15:57:00,9.0,36.0,1509,-60,-0.5235987755982988,L,L,1,30
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,74,0,1864.172,0,6,-30,700,1081,9.0,8,1873.549,0,736629.453662,Aud,2016-10-26 10:22:00,10.0,36.0,1509,-90,-0.5235987755982988,L,L,1,60
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,28,0,1473.269,1,6,-30,700,1161,9.0,3,1480.516,0,736626.682111,Aud,2016-10-23 15:57:00,9.0,36.0,1509,60,-0.5235987755982988,L,R,0,90
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,24,0,1414.393,0,6,-30,700,1061,9.0,7,1416.051,0,736626.681365,Aud,2016-10-23 15:57:00,9.0,36.0,1509,-60,-0.5235987755982988,L,L,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,24,0,1414.393,0,6,-30,700,1061,9.0,7,1416.051,0,736626.681365,Aud,2016-10-23 15:57:00,9.0,36.0,1509,-60,-0.5235987755982988,L,L,1,30
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,28,0,1115.481,1,4,30,700,1201,0.0,3,1122.489,0,736629.44497,Aud,2016-10-26 10:22:00,11.0,36.0,1509,60,0.5235987755982988,R,R,1,30
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,88,0,2056.336,0,4,30,700,1121,0.0,4,2058.28,1,736629.455801,Aud,2016-10-26 10:22:00,,,1509,30,0.5235987755982988,R,R,1,0
Left,12_10_2016 level15_700_Robin 10_3 Left,20,0,598.603,0,4,30,700,1061,0.0,3,606.245,0,736615.426141,Aud,2016-10-12 10:03:00,9.5,37.0,1509,60,0.5235987755982988,R,R,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,87,0,2199.012,1,4,30,700,1061,0.0,6,2202.972,0,736626.690473,Aud,2016-10-23 15:57:00,7.9,36.0,1509,-30,0.5235987755982988,R,L,0,60
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,87,0,2199.012,1,4,30,700,1061,0.0,6,2202.972,0,736626.690473,Aud,2016-10-23 15:57:00,7.9,36.0,1509,-30,0.5235987755982988,R,L,0,60
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,88,0,2056.336,0,4,30,700,1121,0.0,4,2058.28,1,736629.455801,Aud,2016-10-26 10:22:00,,,1509,30,0.5235987755982988,R,R,1,0
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,28,0,1115.481,1,4,30,700,1201,0.0,3,1122.489,0,736629.44497,Aud,2016-10-26 10:22:00,11.0,36.0,1509,60,0.5235987755982988,R,R,1,30
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,28,0,1115.481,1,4,30,700,1201,0.0,3,1122.489,0,736629.44497,Aud,2016-10-26 10:22:00,11.0,36.0,1509,60,0.5235987755982988,R,R,1,30
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,28,0,968.885,0,4,30,700,1061,4.5,2,970.868,0,736628.363494,Aud,2016-10-25 08:27:00,8.1,36.0,1509,90,0.5235987755982988,R,R,1,60
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,67,0,1449.281,0,4,30,700,1001,4.5,2,1451.365,0,736628.369056,Aud,2016-10-25 08:27:00,9.2,36.0,1509,90,0.5235987755982988,R,R,1,60
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,28,0,968.885,0,4,30,700,1061,4.5,2,970.868,0,736628.363494,Aud,2016-10-25 08:27:00,8.1,36.0,1509,90,0.5235987755982988,R,R,1,60
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,94,0,2129.6,0,4,30,700,1041,4.5,3,2131.28,0,736629.456646,Aud,2016-10-26 10:22:00,,,1509,60,0.5235987755982988,R,R,1,30
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,94,0,2129.6,0,4,30,700,1041,4.5,3,2131.28,0,736629.456646,Aud,2016-10-26 10:22:00,,,1509,60,0.5235987755982988,R,R,1,30
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,94,0,2129.6,0,4,30,700,1041,4.5,3,2131.28,0,736629.456646,Aud,2016-10-26 10:22:00,,,1509,60,0.5235987755982988,R,R,1,30
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,94,0,2129.6,0,4,30,700,1041,4.5,3,2131.28,0,736629.456646,Aud,2016-10-26 10:22:00,,,1509,60,0.5235987755982988,R,R,1,30
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,28,0,968.885,0,4,30,700,1061,4.5,2,970.868,0,736628.363494,Aud,2016-10-25 08:27:00,8.1,36.0,1509,90,0.5235987755982988,R,R,1,60
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,57,0,1766.953,0,4,30,700,1141,9.0,3,1768.2,0,736626.685441,Aud,2016-10-23 15:57:00,8.0,36.0,1509,60,0.5235987755982988,R,R,1,30
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,60,0,1382.239,0,4,30,700,1041,9.0,4,1383.996,1,736628.368277,Aud,2016-10-25 08:27:00,9.2,36.0,1509,30,0.5235987755982988,R,R,1,0
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,57,0,1766.953,0,4,30,700,1141,9.0,3,1768.2,0,736626.685441,Aud,2016-10-23 15:57:00,8.0,36.0,1509,60,0.5235987755982988,R,R,1,30
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,42,0,1154.547,0,4,30,700,1141,9.0,4,1155.995,1,736628.365638,Aud,2016-10-25 08:27:00,9.6,36.0,1509,30,0.5235987755982988,R,R,1,0
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,104,0,1982.931,0,4,30,700,1081,9.0,8,1987.08,0,736628.375256,Aud,2016-10-25 08:27:00,,,1509,-90,0.5235987755982988,R,L,0,120
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,40,0,1124.637,0,4,30,700,1201,9.0,4,1126.279,1,736628.365293,Aud,2016-10-25 08:27:00,10.4,36.0,1509,30,0.5235987755982988,R,R,1,0
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,40,0,1124.637,0,4,30,700,1201,9.0,4,1126.279,1,736628.365293,Aud,2016-10-25 08:27:00,10.4,36.0,1509,30,0.5235987755982988,R,R,1,0
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,57,0,1766.953,0,4,30,700,1141,9.0,3,1768.2,0,736626.685441,Aud,2016-10-23 15:57:00,8.0,36.0,1509,60,0.5235987755982988,R,R,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,40,0,1597.515,0,3,60,700,1041,0.0,4,1598.827,0,736626.68348,Aud,2016-10-23 15:57:00,8.4,36.0,1509,30,1.0471975511965976,R,R,1,30
Left,12_10_2016 level15_700_Robin 10_3 Left,22,0,647.451,0,3,60,700,1141,0.0,4,649.771,0,736615.426645,Aud,2016-10-12 10:03:00,9.5,37.0,1509,30,1.0471975511965976,R,R,1,30
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,95,0,1767.35,0,3,60,700,1001,0.0,2,1769.53,0,736628.372739,Aud,2016-10-25 08:27:00,9.2,36.0,1509,90,1.0471975511965976,R,R,1,30
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,95,0,1767.35,0,3,60,700,1001,0.0,2,1769.53,0,736628.372739,Aud,2016-10-25 08:27:00,9.2,36.0,1509,90,1.0471975511965976,R,R,1,30
Left,12_10_2016 level15_700_Robin 10_3 Left,22,0,647.451,0,3,60,700,1141,0.0,4,649.771,0,736615.426645,Aud,2016-10-12 10:03:00,9.5,37.0,1509,30,1.0471975511965976,R,R,1,30
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,52,0,1285.509,0,3,60,700,1021,0.0,6,1287.359,0,736628.367158,Aud,2016-10-25 08:27:00,9.2,36.0,1509,-30,1.0471975511965976,R,L,0,90
Left,12_10_2016 level15_700_Robin 10_3 Left,22,0,647.451,0,3,60,700,1141,0.0,4,649.771,0,736615.426645,Aud,2016-10-12 10:03:00,9.5,37.0,1509,30,1.0471975511965976,R,R,1,30
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,95,0,1767.35,0,3,60,700,1001,0.0,2,1769.53,0,736628.372739,Aud,2016-10-25 08:27:00,9.2,36.0,1509,90,1.0471975511965976,R,R,1,30
Left,24_10_2016 level15_700_Robin 15_53 Left_T16-20,17,0,1620.241,0,3,60,700,1041,4.5,2,1621.865,0,736627.681034,Aud,2016-10-24 15:53:00,,,1509,90,1.0471975511965976,R,R,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,89,0,2227.932,0,3,60,700,1101,4.5,3,2229.22,1,736626.690776,Aud,2016-10-23 15:57:00,7.9,36.0,1509,60,1.0471975511965976,R,R,1,0
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,9,0,1119.049,0,3,60,700,1201,4.5,2,1125.304,0,736626.677999,Aud,2016-10-23 15:57:00,11.0,36.0,1509,90,1.0471975511965976,R,R,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,77,0,2078.699,0,3,60,700,1001,4.5,6,2080.241,0,736626.689052,Aud,2016-10-23 15:57:00,7.9,36.0,1509,-30,1.0471975511965976,R,L,0,90
Left,12_10_2016 level15_700_Robin 10_3 Left,27,0,719.364,0,3,60,700,1121,4.5,4,720.956,0,736615.427469,Aud,2016-10-12 10:03:00,9.5,37.0,1509,30,1.0471975511965976,R,R,1,30
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,43,0,1172.987,0,3,60,700,1081,4.5,4,1174.586,0,736628.365852,Aud,2016-10-25 08:27:00,9.6,36.0,1509,30,1.0471975511965976,R,R,1,30
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,57,0,1599.621,0,3,60,700,1061,4.5,2,1605.449,0,736629.45056,Aud,2016-10-26 10:22:00,9.4,36.0,1509,90,1.0471975511965976,R,R,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,89,0,2227.932,0,3,60,700,1101,4.5,3,2229.22,1,736626.690776,Aud,2016-10-23 15:57:00,7.9,36.0,1509,60,1.0471975511965976,R,R,1,0
Left,25_10_2016 level15_700_Robin 8_27 Left_T9,62,0,1409.684,0,3,60,700,1101,9.0,6,1411.245,0,736628.368592,Aud,2016-10-25 08:27:00,9.2,36.0,1509,-30,1.0471975511965976,R,L,0,90
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,106,0,2302.617,0,3,60,700,1181,9.0,8,2303.839,0,736629.458643,Aud,2016-10-26 10:22:00,,,1509,-90,1.0471975511965976,R,L,0,150
Left,26_10_2016 level15_700_Robin 10_22 Left_T23,106,0,2302.617,0,3,60,700,1181,9.0,8,2303.839,0,736629.458643,Aud,2016-10-26 10:22:00,,,1509,-90,1.0471975511965976,R,L,0,150
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,7,0,1064.455,0,3,60,700,1021,9.0,2,1072.85,0,736626.677392,Aud,2016-10-23 15:57:00,11.0,36.0,1509,90,1.0471975511965976,R,R,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,7,0,1064.455,0,3,60,700,1021,9.0,2,1072.85,0,736626.677392,Aud,2016-10-23 15:57:00,11.0,36.0,1509,90,1.0471975511965976,R,R,1,30
Left,23_10_2016 level15_700_Robin 15_57 Left_T7,7,0,1064.455,0,3,60,700,1021,9.0,2,1072.85,0,736626.677392,Aud,2016-10-23 15:57:00,11.0,36.0,1509,90,1.0471975511965976,R,R,1,30
