Trial,CenterReward,HoldTime,Atten,Pitch,Response,Correct,Mask,LeftTemperature,RightTemperature,fNum,method,sessionDate,rxnTime,vowel,vowel_level,SNR,meanTemp,treatment
96,0,701,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,1.0089,a,63.0,-7.0,37.0,False
75,1,751,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,0.5839,a,63.0,-7.0,37.0,False
81,0,726,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,1.2967,a,63.0,-7.0,37.0,False
58,1,726,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,3.5874,a,63.0,-7.0,37.0,False
65,0,651,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,1.3741,a,63.0,-7.0,37.0,False
41,0,676,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,0.5169,a,63.0,-7.0,37.0,False
114,0,501,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,1.3392,a,63.0,-7.0,37.0,False
59,0,626,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,1.6471,a,63.0,-7.0,37.0,False
96,0,651,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,2.3086,a,63.0,-7.0,37.0,False
80,0,651,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.7157,a,63.0,-7.0,37.0,False
60,0,526,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-23 14:29:00,1.4091,a,63.0,-7.0,37.0,False
47,0,676,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,1.5453,a,63.0,-7.0,37.0,False
45,0,551,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,2.4089,a,63.0,-7.0,37.0,False
53,0,751,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.9731,a,63.0,-7.0,37.0,False
83,0,726,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.8715,a,63.0,-7.0,37.0,False
47,1,726,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,4.7719,a,63.0,-7.0,37.0,False
21,1,701,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.6354,a,63.0,-7.0,37.0,False
2,1,601,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,1.3695,a,63.0,-7.0,37.0,False
31,1,526,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-23 14:29:00,2.0314,a,63.0,-7.0,37.0,False
16,0,501,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,0.7427,a,63.0,-7.0,37.0,False
114,0,501,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,1.3392,a,63.0,-7.0,37.0,False
46,0,501,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,1.0924,a,63.0,-7.0,37.0,False
59,0,626,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,0.9191,a,63.0,-7.0,37.0,False
59,0,626,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,0.9191,a,63.0,-7.0,37.0,False
53,0,751,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.9731,a,63.0,-7.0,37.0,False
88,0,676,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,1.291,a,63.0,-7.0,37.0,False
29,0,701,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,0.8132,a,63.0,-7.0,37.0,False
75,1,751,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,0.5839,a,63.0,-7.0,37.0,False
1,1,726,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,12.9475,a,63.0,-7.0,37.0,False
80,0,651,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.7157,a,63.0,-7.0,37.0,False
10,1,726,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,2.3129,a,63.0,-7.0,37.0,False
25,1,676,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,3.5678,a,63.0,-7.0,37.0,False
47,1,726,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,4.7719,a,63.0,-7.0,37.0,False
86,0,601,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-23 14:29:00,1.2177,a,63.0,-7.0,37.0,False
4,0,626,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,0.7402,a,63.0,-7.0,37.0,False
83,0,726,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.8715,a,63.0,-7.0,37.0,False
16,0,501,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,0.7427,a,63.0,-7.0,37.0,False
53,0,751,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.9731,a,63.0,-7.0,37.0,False
26,0,751,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.9958,a,63.0,-7.0,37.0,False
90,1,726,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,2.6778,a,63.0,-7.0,37.0,False
133,0,551,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,1.053,a,63.0,-7.0,37.0,False
65,0,651,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,1.3741,a,63.0,-7.0,37.0,False
41,1,551,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,2.7815,a,63.0,-7.0,37.0,False
45,0,726,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,1.6214,a,63.0,-7.0,37.0,False
4,0,626,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,0.7402,a,63.0,-7.0,37.0,False
58,1,726,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,3.5874,a,63.0,-7.0,37.0,False
22,1,651,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,1.8707,a,63.0,-7.0,37.0,False
39,0,551,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.9316,a,63.0,-7.0,37.0,False
112,0,651,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,0.6898,a,63.0,-7.0,37.0,False
32,1,726,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,2.6374,a,63.0,-7.0,37.0,False
65,0,651,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,1.3741,a,63.0,-7.0,37.0,False
39,0,551,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.9316,a,63.0,-7.0,37.0,False
124,0,751,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.7793,a,63.0,-7.0,37.0,False
112,0,676,-3.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,0.8062,a,63.0,-7.0,37.0,False
17,0,601,-3.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.9309,a,63.0,-7.0,37.0,False
26,0,726,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,0.4091,i,63.0,-7.0,37.0,False
42,0,576,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.4657,i,63.0,-7.0,37.0,False
74,0,751,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.4265,i,63.0,-7.0,37.0,False
40,0,676,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,1.2467,i,63.0,-7.0,37.0,False
12,0,576,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,1.2418,i,63.0,-7.0,37.0,False
59,0,676,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.7768,i,63.0,-7.0,37.0,False
18,0,701,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.5829,i,63.0,-7.0,37.0,False
61,0,701,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,1.0838,i,63.0,-7.0,37.0,False
56,0,551,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,2.3729,i,63.0,-7.0,37.0,False
74,0,751,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.4265,i,63.0,-7.0,37.0,False
11,0,726,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,0.687,i,63.0,-7.0,37.0,False
30,0,701,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-07-10 14:15:00,0.7189,i,63.0,-7.0,37.0,False
38,0,651,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.4241,i,63.0,-7.0,37.0,False
56,0,551,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,2.3729,i,63.0,-7.0,37.0,False
5,1,551,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,2.0781,i,63.0,-7.0,37.0,False
69,0,751,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,1.0567,i,63.0,-7.0,37.0,False
55,1,576,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,2.1645,i,63.0,-7.0,37.0,False
18,0,701,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.5829,i,63.0,-7.0,37.0,False
35,1,601,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.6356,i,63.0,-7.0,37.0,False
38,0,626,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,1.1435,i,63.0,-7.0,37.0,False
10,0,601,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,1.6374,i,63.0,-7.0,37.0,False
27,1,501,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,2.3411,i,63.0,-7.0,37.0,False
87,1,676,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,2.2947,i,63.0,-7.0,37.0,False
56,0,576,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,1.3931,i,63.0,-7.0,37.0,False
108,0,751,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.995,i,63.0,-7.0,37.0,False
67,1,526,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,2.9486,i,63.0,-7.0,37.0,False
63,0,751,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,0.5643,i,63.0,-7.0,37.0,False
30,0,701,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-07-10 14:15:00,0.7189,i,63.0,-7.0,37.0,False
63,0,651,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,0.7603,i,63.0,-7.0,37.0,False
10,0,601,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,1.6374,i,63.0,-7.0,37.0,False
55,1,576,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,2.1645,i,63.0,-7.0,37.0,False
38,0,626,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,1.1435,i,63.0,-7.0,37.0,False
108,0,751,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.995,i,63.0,-7.0,37.0,False
108,0,751,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.995,i,63.0,-7.0,37.0,False
80,0,576,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,2.8005,i,63.0,-7.0,37.0,False
84,1,576,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,2.9188,i,63.0,-7.0,37.0,False
57,0,526,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,1.0798,i,63.0,-7.0,37.0,False
3,0,701,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-07-10 14:15:00,0.9444,i,63.0,-7.0,37.0,False
5,1,551,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,2.0781,i,63.0,-7.0,37.0,False
13,1,576,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,2.1024,i,63.0,-7.0,37.0,False
29,0,626,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.8635,i,63.0,-7.0,37.0,False
43,0,751,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.5389,i,63.0,-7.0,37.0,False
80,0,576,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,2.8005,i,63.0,-7.0,37.0,False
31,1,501,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.8072,i,63.0,-7.0,37.0,False
31,1,501,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.8072,i,63.0,-7.0,37.0,False
19,0,526,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,1.4388,i,63.0,-7.0,37.0,False
57,0,626,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.9714,i,63.0,-7.0,37.0,False
99,1,701,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.6756,i,63.0,-7.0,37.0,False
31,1,501,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.8072,i,63.0,-7.0,37.0,False
47,0,726,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,0.8231,i,63.0,-7.0,37.0,False
103,1,626,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,2.0159,i,63.0,-7.0,37.0,False
63,0,651,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,0.7603,i,63.0,-7.0,37.0,False
43,0,751,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-07-23 14:29:00,1.0774,i,63.0,-7.0,37.0,False
87,1,676,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,2.2947,i,63.0,-7.0,37.0,False
10,0,751,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,0.3251,i,63.0,-7.0,37.0,False
57,0,526,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,1.0798,i,63.0,-7.0,37.0,False
63,0,501,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,1.9535,i,63.0,-7.0,37.0,False
68,0,501,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,0.9947,i,63.0,-7.0,37.0,False
132,0,701,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.8964,i,63.0,-7.0,37.0,False
87,1,676,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,2.2947,i,63.0,-7.0,37.0,False
29,0,626,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.8635,i,63.0,-7.0,37.0,False
131,0,651,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.7837,i,63.0,-7.0,37.0,False
19,0,526,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,1.4388,i,63.0,-7.0,37.0,False
112,1,601,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,2.3081,i,63.0,-7.0,37.0,False
30,0,726,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.5404,i,63.0,-7.0,37.0,False
69,0,751,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,1.0567,i,63.0,-7.0,37.0,False
69,0,501,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,1.1507,i,63.0,-7.0,37.0,False
108,0,751,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.995,i,63.0,-7.0,37.0,False
25,1,551,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,4.5854,i,63.0,-7.0,37.0,False
5,1,551,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,2.0781,i,63.0,-7.0,37.0,False
69,0,751,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,1.0567,i,63.0,-7.0,37.0,False
63,0,751,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,0.5643,i,63.0,-7.0,37.0,False
41,0,626,-3.0,200,0,0,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,0.6601,i,63.0,-7.0,37.0,False
57,0,626,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,0.9714,i,63.0,-7.0,37.0,False
39,0,751,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-22 16:32:00,0.7422,i,63.0,-7.0,37.0,False
31,1,501,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-04-25 15:40:00,0.8072,i,63.0,-7.0,37.0,False
82,1,551,-3.0,200,1,1,Clean,37.0,37.0,1311,cool,2014-05-21 08:59:00,2.4527,i,63.0,-7.0,37.0,False
96,1,601,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,3.3433,a,66.0,-4.0,37.0,False
97,0,676,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,0.7216,a,66.0,-4.0,37.0,False
53,1,751,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,3.3463,a,66.0,-4.0,37.0,False
46,0,551,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,1.4428,a,66.0,-4.0,37.0,False
42,1,626,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,2.903,a,66.0,-4.0,37.0,False
50,0,526,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,0.7316,a,66.0,-4.0,37.0,False
71,0,526,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,1.1238,a,66.0,-4.0,37.0,False
46,0,551,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,1.4428,a,66.0,-4.0,37.0,False
20,1,626,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-02 09:43:00,0.8352,a,66.0,-4.0,37.0,False
71,0,526,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,1.1238,a,66.0,-4.0,37.0,False
77,1,751,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,2.6982,a,66.0,-4.0,37.0,False
27,1,576,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-23 16:00:00,2.2643,a,66.0,-4.0,37.0,False
73,0,626,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-22 14:21:00,1.3618,a,66.0,-4.0,37.0,False
8,1,626,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-23 16:00:00,2.6724,a,66.0,-4.0,37.0,False
107,0,726,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-02 09:43:00,1.0672,a,66.0,-4.0,37.0,False
97,0,676,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,0.7216,a,66.0,-4.0,37.0,False
37,0,526,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-23 16:00:00,1.0698,a,66.0,-4.0,37.0,False
54,0,526,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-25 08:30:00,0.7835,a,66.0,-4.0,37.0,False
2,0,501,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-23 16:00:00,1.3695,a,66.0,-4.0,37.0,False
17,1,701,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-02 09:43:00,0.7919,a,66.0,-4.0,37.0,False
94,0,526,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-23 16:00:00,1.1066,a,66.0,-4.0,37.0,False
46,0,501,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-23 14:29:00,2.6261,a,66.0,-4.0,37.0,False
4,1,601,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,1.8882,a,66.0,-4.0,37.0,False
88,0,751,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-23 14:29:00,1.9011,a,66.0,-4.0,37.0,False
39,0,601,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-23 16:00:00,1.1221,a,66.0,-4.0,37.0,False
6,0,551,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,1.5804,a,66.0,-4.0,37.0,False
61,0,626,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,1.7565,a,66.0,-4.0,37.0,False
35,0,651,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-06-17 09:30:00,1.1211,a,66.0,-4.0,37.0,False
53,1,751,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,3.3463,a,66.0,-4.0,37.0,False
4,1,601,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,1.8882,a,66.0,-4.0,37.0,False
127,0,701,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-25 08:57:00,0.9516,a,66.0,-4.0,37.0,False
53,0,751,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-22 14:21:00,1.6835,a,66.0,-4.0,37.0,False
41,0,626,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-23 16:00:00,0.947,a,66.0,-4.0,37.0,False
53,0,676,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-23 16:00:00,1.0951,a,66.0,-4.0,37.0,False
19,0,651,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-07-10 14:15:00,1.0144,a,66.0,-4.0,37.0,False
63,0,676,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-05-02 09:43:00,0.7189,a,66.0,-4.0,37.0,False
36,0,626,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,0.8395,a,66.0,-4.0,37.0,False
73,0,626,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-22 14:21:00,1.3618,a,66.0,-4.0,37.0,False
101,0,626,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,1.2086,a,66.0,-4.0,37.0,False
81,0,576,-6.0,200,1,0,Clean,37.0,37.0,1311,cool,2014-04-21 14:37:00,0.9158,a,66.0,-4.0,37.0,False
8,1,626,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-23 16:00:00,2.6724,a,66.0,-4.0,37.0,False
18,0,576,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-05-02 09:43:00,2.5223,a,66.0,-4.0,37.0,False
2,0,501,-6.0,200,0,1,Clean,37.0,37.0,1311,cool,2014-04-23 16:00:00,1.3695,a,66.0,-4.0,37.0,False
